"card_id","card_name","card_type","set_id","price_euros","rarity","artist"
"dp2-6","Bronzong","Pokémon","dp2",2.41,"Rare Holo","Daisuke Ito"
"dp2-7","Celebi","Pokémon","dp2",5.69,"Rare Holo","Kagemaru Himeno"
"dp2-8","Feraligatr","Pokémon","dp2",3.96,"Rare Holo","Kazuyuki Kano"
"dp2-9","Garchomp","Pokémon","dp2",3.88,"Rare Holo","Kazuyuki Kano"
"dp3-1","Ampharos","Pokémon","dp3",2.15,"Rare Holo","Kouki Saitou"
"dp3-10","Ho-Oh","Pokémon","dp3",10.54,"Rare Holo","Kazuyuki Kano"
"dp3-11","Jumpluff","Pokémon","dp3",0.76,"Rare Holo","Kagemaru Himeno"
"dp3-12","Lickilicky","Pokémon","dp3",2.46,"Rare Holo","Kazuyuki Kano"
"dp3-13","Ludicolo","Pokémon","dp3",1.68,"Rare Holo","Mitsuhiro Arita"
"dp3-131","Gardevoir LV.X","Pokémon","dp3",9.81,"Rare Holo LV.X","Ryo Ueda"
"dp3-132","Honchkrow LV.X","Pokémon","dp3",13.01,"Rare Holo LV.X","Ryo Ueda"
"dp3-14","Lugia","Pokémon","dp3",21.44,"Rare Holo","Kazuyuki Kano"
"dp3-15","Mew","Pokémon","dp3",10.76,"Rare Holo","Kagemaru Himeno"
"dp3-16","Raikou","Pokémon","dp3",2.69,"Rare Holo","Ryo Ueda"
"dp3-17","Roserade","Pokémon","dp3",2.15,"Rare Holo","Ken Sugimori"
"dp3-18","Salamence","Pokémon","dp3",4.58,"Rare Holo","Kazuyuki Kano"
"dp3-19","Suicune","Pokémon","dp3",3.99,"Rare Holo","Ryo Ueda"
"dp3-2","Blastoise","Pokémon","dp3",17.69,"Rare Holo","Daisuke Ito"
"dp3-20","Venusaur","Pokémon","dp3",10.01,"Rare Holo","Kazuyuki Kano"
"dp3-21","Absol","Pokémon","dp3",0.7,"Rare","Ken Sugimori"
"dp3-22","Arcanine","Pokémon","dp3",0.67,"Rare","Kouki Saitou"
"dp3-23","Banette","Pokémon","dp3",1.24,"Rare","Kouki Saitou"
"dp3-24","Dugtrio","Pokémon","dp3",0.4,"Rare","Ken Sugimori"
"dp3-25","Electivire","Pokémon","dp3",0.53,"Rare","Kouki Saitou"
"dp3-26","Electrode","Pokémon","dp3",0.43,"Rare","Ken Sugimori"
"dp3-27","Furret","Pokémon","dp3",0.6,"Rare","Kagemaru Himeno"
"dp3-28","Golduck","Pokémon","dp3",0.76,"Rare","Ken Sugimori"
"dp3-29","Golem","Pokémon","dp3",0.63,"Rare","Naoyo Kimura"
"dp3-3","Charizard","Pokémon","dp3",36.72,"Rare Holo","Daisuke Ito"
"dp3-30","Jynx","Pokémon","dp3",0.69,"Rare","Kagemaru Himeno"
"dp3-31","Magmortar","Pokémon","dp3",0.69,"Rare","Kouki Saitou"
"dp3-32","Minun","Pokémon","dp3",0.71,"Rare","Masakazu Fukuda"
"dp3-33","Mothim","Pokémon","dp3",0.83,"Rare","Kazuyuki Kano"
"dp3-34","Nidoking","Pokémon","dp3",1.07,"Rare","Kouki Saitou"
"dp3-35","Pidgeot","Pokémon","dp3",1.51,"Rare","Masakazu Fukuda"
"dp3-36","Plusle","Pokémon","dp3",0.76,"Rare","Masakazu Fukuda"
"dp3-37","Sharpedo","Pokémon","dp3",0.65,"Rare","Ken Sugimori"
"dp3-38","Sunflora","Pokémon","dp3",0.47,"Rare","Mitsuhiro Arita"
"dp3-39","Unown [S]","Pokémon","dp3",1.04,"Rare","Kazuyuki Kano"
"dp3-4","Entei","Pokémon","dp3",3.23,"Rare Holo","Ryo Ueda"
"dp3-40","Weavile","Pokémon","dp3",0.55,"Rare","Kagemaru Himeno"
"dp3-41","Wormadam Plant Cloak","Pokémon","dp3",0.35,"Rare","Mitsuhiro Arita"
"dp3-42","Wormadam Sandy Cloak","Pokémon","dp3",0.49,"Rare","Kagemaru Himeno"
"dp3-43","Wormadam Trash Cloak","Pokémon","dp3",0.8,"Rare","Kazuyuki Kano"
"dp3-44","Xatu","Pokémon","dp3",0.52,"Rare","Sumiyoshi Kizuki"
"dp3-5","Flygon","Pokémon","dp3",1.26,"Rare Holo","Daisuke Ito"
"dp3-6","Gallade","Pokémon","dp3",3.58,"Rare Holo","Daisuke Ito"
"dp3-7","Gardevoir","Pokémon","dp3",4.32,"Rare Holo","Atsuko Nishida"
"dp3-8","Gastrodon East Sea","Pokémon","dp3",2.5,"Rare Holo","Kazuyuki Kano"
"dp3-9","Gastrodon West Sea","Pokémon","dp3",2.29,"Rare Holo","Kazuyuki Kano"
"dp4-1","Blaziken","Pokémon","dp4",1.86,"Rare Holo","Kagemaru Himeno"
"dp4-10","Tangrowth","Pokémon","dp4",1.06,"Rare Holo","Kent Kanetsuna"
"dp4-103","Cresselia LV.X","Pokémon","dp4",10.92,"Rare Holo LV.X","Shizurow"
"dp4-104","Darkrai LV.X","Pokémon","dp4",20.56,"Rare Holo LV.X","Shizurow"
"dp4-105","Dialga LV.X","Pokémon","dp4",27.1,"Rare Holo LV.X","Ryo Ueda"
"dp4-106","Palkia LV.X","Pokémon","dp4",28.39,"Rare Holo LV.X","Ryo Ueda"
"dp4-11","Togekiss","Pokémon","dp4",1.15,"Rare Holo","Kent Kanetsuna"
"dp4-12","Altaria","Pokémon","dp4",0.35,"Rare","Kagemaru Himeno"
"dp4-13","Beedrill","Pokémon","dp4",0.77,"Rare","Kouki Saitou"
"dp4-14","Butterfree","Pokémon","dp4",0.8,"Rare","Sumiyoshi Kizuki"
"dp4-15","Claydol","Pokémon","dp4",0.89,"Rare","Midori Harada"
"dp4-16","Dialga","Pokémon","dp4",1.35,"Rare","Daisuke Ito"
"dp4-17","Exploud","Pokémon","dp4",0.44,"Rare","Daisuke Ito"
"dp4-18","Houndoom","Pokémon","dp4",1.41,"Rare","Ken Sugimori"
"dp4-19","Hypno","Pokémon","dp4",1.54,"Rare","Mitsuhiro Arita"
"dp4-2","Cresselia","Pokémon","dp4",2.86,"Rare Holo","Ryo Ueda"
"dp4-20","Kingler","Pokémon","dp4",0.56,"Rare","Mitsuhiro Arita"
"dp4-21","Lapras","Pokémon","dp4",1.88,"Rare","Atsuko Nishida"
"dp4-22","Latias","Pokémon","dp4",0.97,"Rare","Daisuke Ito"
"dp4-23","Latios","Pokémon","dp4",1.89,"Rare","Daisuke Ito"
"dp4-24","Mawile","Pokémon","dp4",0.63,"Rare","Midori Harada"
"dp4-25","Milotic","Pokémon","dp4",0.34,"Rare","Suwama Chiaki"
"dp4-26","Palkia","Pokémon","dp4",2.13,"Rare","Daisuke Ito"
"dp4-27","Primeape","Pokémon","dp4",0.42,"Rare","Kagemaru Himeno"
"dp4-28","Slowking","Pokémon","dp4",0.59,"Rare","Ken Sugimori"
"dp4-29","Unown [H]","Pokémon","dp4",1.33,"Rare","Daisuke Ito"
"dp4-3","Darkrai","Pokémon","dp4",3.67,"Rare Holo","Masakazu Fukuda"
"dp4-30","Wailord","Pokémon","dp4",2.5,"Rare","Mitsuhiro Arita"
"dp4-31","Weezing","Pokémon","dp4",0.57,"Rare","Kouki Saitou"
"dp4-32","Wigglytuff","Pokémon","dp4",0.67,"Rare","Kagemaru Himeno"
"dp4-4","Darkrai","Pokémon","dp4",3.16,"Rare Holo","Ryo Ueda"
"dp4-5","Pachirisu","Pokémon","dp4",2.47,"Rare Holo","Hironobu Yoshida"
"dp4-6","Porygon-Z","Pokémon","dp4",1.08,"Rare Holo","Kent Kanetsuna"
"dp4-7","Rotom","Pokémon","dp4",1.79,"Rare Holo","Daisuke Ito"
"dp4-8","Sceptile","Pokémon","dp4",3.69,"Rare Holo","Masakazu Fukuda"
"dp4-9","Swampert","Pokémon","dp4",2.71,"Rare Holo","Kouki Saitou"
"dp5-1","Articuno","Pokémon","dp5",6.82,"Rare Holo","Masakazu Fukuda"
"dp5-10","Moltres","Pokémon","dp5",4.47,"Rare Holo","Kagemaru Himeno"
"dp5-100","Porygon-Z LV.X","Pokémon","dp5",17.64,"Rare Holo LV.X","Ryo Ueda"
"dp5-11","Palkia","Pokémon","dp5",5.32,"Rare Holo","Masakazu Fukuda"
"dp5-12","Phione","Pokémon","dp5",2.22,"Rare Holo","Daisuke Ito"
"dp5-13","Rotom","Pokémon","dp5",1.72,"Rare Holo","Kagemaru Himeno"
"dp5-14","Zapdos","Pokémon","dp5",7.18,"Rare Holo","Mitsuhiro Arita"
"dp5-15","Aerodactyl","Pokémon","dp5",2.67,"Rare","Kouki Saitou"
"dp5-16","Bronzong","Pokémon","dp5",0.81,"Rare","Kouki Saitou"
"dp5-17","Empoleon","Pokémon","dp5",0.57,"Rare","Kent Kanetsuna"
"dp5-18","Espeon","Pokémon","dp5",1.89,"Rare","Naoyo Kimura"
"dp5-19","Flareon","Pokémon","dp5",4.1,"Rare","Mitsuhiro Arita"
"dp5-2","Cresselia","Pokémon","dp5",2.36,"Rare Holo","Mitsuhiro Arita"
"dp5-20","Glaceon","Pokémon","dp5",5.2,"Rare","Masakazu Fukuda"
"dp5-21","Hippowdon","Pokémon","dp5",0.94,"Rare","Kent Kanetsuna"
"dp5-22","Infernape","Pokémon","dp5",1.77,"Rare","Daisuke Ito"
"dp5-23","Jolteon","Pokémon","dp5",1.21,"Rare","Midori Harada"
"dp5-24","Leafeon","Pokémon","dp5",3.62,"Rare","Masakazu Fukuda"
"dp5-25","Minun","Pokémon","dp5",1.38,"Rare","Suwama Chiaki"
"dp5-26","Omastar","Pokémon","dp5",2.54,"Rare","Masakazu Fukuda"
"dp5-27","Phione","Pokémon","dp5",0.83,"Rare","Ken Sugimori"
"dp5-28","Plusle","Pokémon","dp5",0.51,"Rare","Suwama Chiaki"
"dp5-29","Scizor","Pokémon","dp5",1.43,"Rare","Daisuke Ito"
"dp5-3","Darkrai","Pokémon","dp5",6.59,"Rare Holo","Mitsuhiro Arita"
"dp5-30","Torterra","Pokémon","dp5",1.03,"Rare","Daisuke Ito"
"dp5-31","Toxicroak","Pokémon","dp5",0.93,"Rare","Kent Kanetsuna"
"dp5-32","Umbreon","Pokémon","dp5",7.5,"Rare","Masakazu Fukuda"
"dp5-33","Unown [P]","Pokémon","dp5",0.96,"Rare","Kent Kanetsuna"
"dp5-34","Vaporeon","Pokémon","dp5",5.14,"Rare","Kagemaru Himeno"
"dp5-4","Dialga","Pokémon","dp5",8.75,"Rare Holo","Masakazu Fukuda"
"dp5-5","Glaceon","Pokémon","dp5",8.67,"Rare Holo","Atsuko Nishida"
"dp5-6","Kabutops","Pokémon","dp5",3.87,"Rare Holo","Kouki Saitou"
"dp5-7","Leafeon","Pokémon","dp5",2.72,"Rare Holo","Kouki Saitou"
"dp5-8","Manaphy","Pokémon","dp5",2.03,"Rare Holo","Suwama Chiaki"
"dp5-9","Mewtwo","Pokémon","dp5",10.26,"Rare Holo","Kent Kanetsuna"
"dp5-97","Garchomp LV.X","Pokémon","dp5",28.46,"Rare Holo LV.X","Ryo Ueda"
"dp5-98","Glaceon LV.X","Pokémon","dp5",73.2,"Rare Holo LV.X","Ryo Ueda"
"dp5-99","Leafeon LV.X","Pokémon","dp5",70.91,"Rare Holo LV.X","Ryo Ueda"
"dp6-1","Deoxys Normal Forme","Pokémon","dp6",6.51,"Rare Holo","Kent Kanetsuna"
"dp6-10","Metagross","Pokémon","dp6",1.66,"Rare Holo","Kent Kanetsuna"
"dp6-11","Mewtwo","Pokémon","dp6",16.36,"Rare Holo","Ken Sugimori"
"dp6-12","Politoed","Pokémon","dp6",2.97,"Rare Holo","Masakazu Fukuda"
"dp6-13","Probopass","Pokémon","dp6",2.8,"Rare Holo","Kent Kanetsuna"
"dp6-14","Rayquaza","Pokémon","dp6",14.54,"Rare Holo","Kent Kanetsuna"
"dp6-140","Azelf LV.X","Pokémon","dp6",27.38,"Rare Holo LV.X","Shizurow"
"dp6-141","Gliscor LV.X","Pokémon","dp6",29.05,"Rare Holo LV.X","Ryo Ueda"
"dp6-142","Magnezone LV.X","Pokémon","dp6",16.73,"Rare Holo LV.X","Ryo Ueda"
"dp6-143","Mesprit LV.X","Pokémon","dp6",19.73,"Rare Holo LV.X","Shizurow"
"dp6-144","Mewtwo LV.X","Pokémon","dp6",41.79,"Rare Holo LV.X","Shizurow"
"dp6-145","Rhyperior LV.X","Pokémon","dp6",16.9,"Rare Holo LV.X","Ryo Ueda"
"dp6-146","Uxie LV.X","Pokémon","dp6",40.55,"Rare Holo LV.X","Shizurow"
"dp6-15","Regigigas","Pokémon","dp6",2.99,"Rare Holo","Ryo Ueda"
"dp6-16","Spiritomb","Pokémon","dp6",2.19,"Rare Holo","Ryo Ueda"
"dp6-17","Yanmega","Pokémon","dp6",1.15,"Rare Holo","Kent Kanetsuna"
"dp6-18","Armaldo","Pokémon","dp6",1.34,"Rare","Kazuaki Aihara"
"dp6-19","Azelf","Pokémon","dp6",1.21,"Rare","Ken Sugimori"
"dp6-2","Dragonite","Pokémon","dp6",12,"Rare Holo","Mitsuhiro Arita"
"dp6-20","Bellossom","Pokémon","dp6",1.12,"Rare","Atsuko Nishida"
"dp6-21","Cradily","Pokémon","dp6",1.25,"Rare","Masakazu Fukuda"
"dp6-22","Crawdaunt","Pokémon","dp6",0.62,"Rare","Mitsuhiro Arita"
"dp6-23","Delcatty","Pokémon","dp6",0.85,"Rare","Kagemaru Himeno"
"dp6-24","Deoxys Attack Forme","Pokémon","dp6",1.46,"Rare","Kent Kanetsuna"
"dp6-25","Deoxys Defense Forme","Pokémon","dp6",1.64,"Rare","Kazuaki Aihara"
"dp6-26","Deoxys Speed Forme","Pokémon","dp6",1.64,"Rare","Kazuaki Aihara"
"dp6-27","Ditto","Pokémon","dp6",3.4,"Rare","Ken Sugimori"
"dp6-28","Forretress","Pokémon","dp6",1.14,"Rare","Kent Kanetsuna"
"dp6-29","Groudon","Pokémon","dp6",2.01,"Rare","Kazuaki Aihara"
"dp6-3","Froslass","Pokémon","dp6",1.16,"Rare Holo","Kagemaru Himeno"
"dp6-30","Heatran","Pokémon","dp6",3.38,"Rare","Kouki Saitou"
"dp6-31","Jirachi","Pokémon","dp6",1.11,"Rare","Satoshi Ohta"
"dp6-32","Kyogre","Pokémon","dp6",1.88,"Rare","Kent Kanetsuna"
"dp6-33","Lopunny","Pokémon","dp6",1.42,"Rare","Kouki Saitou"
"dp6-34","Mesprit","Pokémon","dp6",2.43,"Rare","Ken Sugimori"
"dp6-35","Poliwrath","Pokémon","dp6",1.88,"Rare","Mitsuhiro Arita"
"dp6-36","Regice","Pokémon","dp6",1.7,"Rare","Kazuaki Aihara"
"dp6-37","Regigigas","Pokémon","dp6",1.98,"Rare","Kouki Saitou"
"dp6-38","Regirock","Pokémon","dp6",1.91,"Rare","Kazuaki Aihara"
"dp6-39","Registeel","Pokémon","dp6",1.55,"Rare","Kazuaki Aihara"
"dp6-4","Giratina","Pokémon","dp6",2.68,"Rare Holo","Kazuaki Aihara"
"dp6-40","Shedinja","Pokémon","dp6",0.92,"Rare","Kouki Saitou"
"dp6-41","Torkoal","Pokémon","dp6",0.62,"Rare","Midori Harada"
"dp6-42","Unown [!]","Pokémon","dp6",4.06,"Rare","Kent Kanetsuna"
"dp6-43","Uxie","Pokémon","dp6",3.47,"Rare","Ken Sugimori"
"dp6-44","Victreebel","Pokémon","dp6",1.31,"Rare","Kouki Saitou"
"dp6-45","Vileplume","Pokémon","dp6",2.03,"Rare","Kagemaru Himeno"
"dp6-5","Gliscor","Pokémon","dp6",1.3,"Rare Holo","Kent Kanetsuna"
"dp6-6","Heatran","Pokémon","dp6",3.38,"Rare Holo","Kent Kanetsuna"
"dp6-7","Kingdra","Pokémon","dp6",4.13,"Rare Holo","Mitsuhiro Arita"
"dp6-8","Luxray","Pokémon","dp6",4.78,"Rare Holo","Mitsuhiro Arita"
"dp6-9","Mamoswine","Pokémon","dp6",1.81,"Rare Holo","Kouki Saitou"
"dp7-1","Dusknoir","Pokémon","dp7",1.92,"Rare Holo","Mitsuhiro Arita"
"dp7-10","Sceptile","Pokémon","dp7",1.83,"Rare Holo","Suwama Chiaki"
"dp7-100","Regigigas LV.X","Pokémon","dp7",12.4,"Rare Holo LV.X","Shizurow"
"dp7-101","Charmander","Pokémon","dp7",88.76,"Rare Secret","Mitsuhiro Arita"
"dp7-102","Charmeleon","Pokémon","dp7",12.42,"Rare Secret","Mitsuhiro Arita"
"dp7-103","Charizard","Pokémon","dp7",72.4,"Rare Secret","Mitsuhiro Arita"
"dp7-11","Torterra","Pokémon","dp7",3.54,"Rare Holo","Masakazu Fukuda"
"dp7-12","Abomasnow","Pokémon","dp7",0.44,"Rare","Mitsuhiro Arita"
"dp7-13","Bronzong","Pokémon","dp7",0.54,"Rare","Kyoko Umemoto"
"dp7-14","Cherrim","Pokémon","dp7",0.59,"Rare","Suwama Chiaki"
"dp7-15","Drapion","Pokémon","dp7",0.53,"Rare","Kent Kanetsuna"
"dp7-16","Drifblim","Pokémon","dp7",0.81,"Rare","Hajime Kusajima"
"dp7-17","Dusknoir","Pokémon","dp7",0.79,"Rare","Tomoaki Imakuni"
"dp7-18","Gengar","Pokémon","dp7",4.83,"Rare","Hajime Kusajima"
"dp7-19","Gyarados","Pokémon","dp7",1.85,"Rare","Midori Harada"
"dp7-2","Empoleon","Pokémon","dp7",3.38,"Rare Holo","Kouki Saitou"
"dp7-20","Machamp","Pokémon","dp7",0.97,"Rare","Masakazu Fukuda"
"dp7-21","Mamoswine","Pokémon","dp7",0.92,"Rare","Kent Kanetsuna"
"dp7-22","Rapidash","Pokémon","dp7",1.35,"Rare","Suwama Chiaki"
"dp7-23","Roserade","Pokémon","dp7",0.57,"Rare","Mitsuhiro Arita"
"dp7-24","Salamence","Pokémon","dp7",1.21,"Rare","Kagemaru Himeno"
"dp7-25","Scizor","Pokémon","dp7",0.76,"Rare","Midori Harada"
"dp7-26","Skuntank","Pokémon","dp7",0.4,"Rare","Kouki Saitou"
"dp7-27","Staraptor","Pokémon","dp7",0.74,"Rare","Kouki Saitou"
"dp7-28","Steelix","Pokémon","dp7",1.43,"Rare","Naoyo Kimura"
"dp7-29","Tangrowth","Pokémon","dp7",0.75,"Rare","Kouki Saitou"
"dp7-3","Infernape","Pokémon","dp7",2.08,"Rare Holo","Mitsuhiro Arita"
"dp7-30","Tyranitar","Pokémon","dp7",1.62,"Rare","Kagemaru Himeno"
"dp7-31","Vespiquen","Pokémon","dp7",1.09,"Rare","Kent Kanetsuna"
"dp7-4","Lumineon","Pokémon","dp7",1.6,"Rare Holo","Kent Kanetsuna"
"dp7-5","Magnezone","Pokémon","dp7",1.07,"Rare Holo","Masakazu Fukuda"
"dp7-6","Magnezone","Pokémon","dp7",1.55,"Rare Holo","Tomoaki Imakuni"
"dp7-7","Mismagius","Pokémon","dp7",0.73,"Rare Holo","Midori Harada"
"dp7-8","Raichu","Pokémon","dp7",2.24,"Rare Holo","Kagemaru Himeno"
"dp7-9","Regigigas","Pokémon","dp7",2.26,"Rare Holo","Masakazu Fukuda"
"dp7-96","Dusknoir LV.X","Pokémon","dp7",15.73,"Rare Holo LV.X","Shizurow"
"dp7-97","Heatran LV.X","Pokémon","dp7",14.92,"Rare Holo LV.X","Shizurow"
"dp7-98","Machamp LV.X","Pokémon","dp7",23.52,"Rare Holo LV.X","Ryo Ueda"
"dp7-99","Raichu LV.X","Pokémon","dp7",30.15,"Rare Holo LV.X","Ryo Ueda"
"dp7-SH1","Drifloon","Pokémon","dp7",18.82,"Rare","Atsuko Nishida"
"dp7-SH2","Duskull","Pokémon","dp7",26.68,"Rare","Kouki Saitou"
"dp7-SH3","Voltorb","Pokémon","dp7",24.76,"Rare","Kent Kanetsuna"
"dv1-1","Dratini","Pokémon","dv1",1.81,"Rare Holo","Masakazu Fukuda"
"dv1-10","Latios","Pokémon","dv1",4.8,"Rare Holo","Ryo Ueda"
"dv1-11","Rayquaza","Pokémon","dv1",10.28,"Rare Holo","5ban Graphics"
"dv1-12","Axew","Pokémon","dv1",1.06,"Rare Holo","Mizue"
"dv1-13","Axew","Pokémon","dv1",0.75,"Rare Holo","TOKIYA"
"dv1-14","Fraxure","Pokémon","dv1",1.25,"Rare Holo","Shin Nagasawa"
"dv1-15","Fraxure","Pokémon","dv1",1.1,"Rare Holo","match"
"dv1-16","Haxorus","Pokémon","dv1",3.26,"Rare Holo","Eske Yoshinob"
"dv1-17","Druddigon","Pokémon","dv1",4.04,"Rare Holo","kawayoo"
"dv1-2","Dratini","Pokémon","dv1",2.85,"Rare Holo","Naoki Saito"
"dv1-20","Super Rod","Trainer","dv1",1.86,"Rare Holo","5ban Graphics"
"dv1-3","Dragonair","Pokémon","dv1",3.17,"Rare Holo","Hajime Kusajima"
"dv1-4","Dragonair","Pokémon","dv1",3.27,"Rare Holo","Kagemaru Himeno"
"dv1-5","Dragonite","Pokémon","dv1",4.56,"Rare Holo","Mitsuhiro Arita"
"dv1-6","Bagon","Pokémon","dv1",14.67,"Rare Holo","Kouki Saitou"
"dv1-7","Shelgon","Pokémon","dv1",1.28,"Rare Holo","Akira Komayama"
"dv1-8","Salamence","Pokémon","dv1",2.25,"Rare Holo","BERUBURI"
"dv1-9","Latias","Pokémon","dv1",3.11,"Rare Holo","Hideaki Hakozaki"
"ecard1-1","Alakazam","Pokémon","ecard1",33.98,"Rare Holo","Hajime Kusajima"
"ecard1-10","Dugtrio","Pokémon","ecard1",18.85,"Rare Holo","Masako Yamashita"
"ecard1-11","Fearow","Pokémon","ecard1",12.91,"Rare Holo","Kyoko Umemoto"
"ecard1-12","Feraligatr","Pokémon","ecard1",28.25,"Rare Holo","Mitsuhiro Arita"
"ecard1-13","Gengar","Pokémon","ecard1",52.29,"Rare Holo","Yukiko Baba"
"ecard1-14","Golem","Pokémon","ecard1",8.84,"Rare Holo","Aya Kusube"
"ecard1-15","Kingler","Pokémon","ecard1",11.81,"Rare Holo","Shin-ichi Yoshida"
"ecard1-158","Darkness Energy","Energy","ecard1",1.55,"Rare","Milky Isobe"
"ecard1-159","Metal Energy","Energy","ecard1",1.44,"Rare","Milky Isobe"
"ecard1-16","Machamp","Pokémon","ecard1",7.16,"Rare Holo","Shin-ichi Yoshida"
"ecard1-17","Magby","Pokémon","ecard1",17.26,"Rare Holo","Mitsuhiro Arita"
"ecard1-18","Meganium","Pokémon","ecard1",28.28,"Rare Holo","Hajime Kusajima"
"ecard1-19","Mew","Pokémon","ecard1",80.9,"Rare Holo","Hajime Kusajima"
"ecard1-2","Ampharos","Pokémon","ecard1",21.75,"Rare Holo","Atsuko Nishida"
"ecard1-20","Mewtwo","Pokémon","ecard1",76.43,"Rare Holo","Kimiya Masago"
"ecard1-21","Ninetales","Pokémon","ecard1",15.3,"Rare Holo","Atsuko Nishida"
"ecard1-22","Pichu","Pokémon","ecard1",0.02,"Rare Holo","Atsuko Nishida"
"ecard1-23","Pidgeot","Pokémon","ecard1",27.06,"Rare Holo","Tomokazu Komiya"
"ecard1-24","Poliwrath","Pokémon","ecard1",12.16,"Rare Holo","Yuka Morii"
"ecard1-25","Raichu","Pokémon","ecard1",27.41,"Rare Holo","Atsuko Nishida"
"ecard1-26","Rapidash","Pokémon","ecard1",10.2,"Rare Holo","Kagemaru Himeno"
"ecard1-27","Skarmory","Pokémon","ecard1",12.29,"Rare Holo","Kimiya Masago"
"ecard1-28","Typhlosion","Pokémon","ecard1",36.57,"Rare Holo","K. Hoshiba"
"ecard1-29","Tyranitar","Pokémon","ecard1",95.87,"Rare Holo","Kimiya Masago"
"ecard1-3","Arbok","Pokémon","ecard1",12.79,"Rare Holo","Kyoko Umemoto"
"ecard1-30","Venusaur","Pokémon","ecard1",51,"Rare Holo","Shin-ichi Yoshikawa"
"ecard1-31","Vileplume","Pokémon","ecard1",12.87,"Rare Holo","Miki Tanaka"
"ecard1-32","Weezing","Pokémon","ecard1",22.11,"Rare Holo","Hajime Kusajima"
"ecard1-33","Alakazam","Pokémon","ecard1",3.09,"Rare","Hajime Kusajima"
"ecard1-34","Ampharos","Pokémon","ecard1",2.54,"Rare","Atsuko Nishida"
"ecard1-35","Arbok","Pokémon","ecard1",4.14,"Rare","Kyoko Umemoto"
"ecard1-36","Blastoise","Pokémon","ecard1",6.89,"Rare","Hiromichi Sugiyama"
"ecard1-37","Blastoise","Pokémon","ecard1",6.89,"Rare","Kimiya Masago"
"ecard1-38","Butterfree","Pokémon","ecard1",1.87,"Rare","Sumiyoshi Kizuki"
"ecard1-39","Charizard","Pokémon","ecard1",32.49,"Rare","Atsuko Nishida"
"ecard1-4","Blastoise","Pokémon","ecard1",100.05,"Rare Holo","Kimiya Masago"
"ecard1-40","Charizard","Pokémon","ecard1",9.79,"Rare","Hiromichi Sugiyama"
"ecard1-41","Clefable","Pokémon","ecard1",4.83,"Rare","Kagemaru Himeno"
"ecard1-42","Cloyster","Pokémon","ecard1",4.8,"Rare","Kyoko Umemoto"
"ecard1-43","Dragonite","Pokémon","ecard1",7.25,"Rare","Kagemaru Himeno"
"ecard1-44","Dugtrio","Pokémon","ecard1",3.28,"Rare","Masako Yamashita"
"ecard1-45","Fearow","Pokémon","ecard1",3.99,"Rare","Kyoko Umemoto"
"ecard1-46","Feraligatr","Pokémon","ecard1",8.44,"Rare","Hiromichi Sugiyama"
"ecard1-47","Feraligatr","Pokémon","ecard1",51.14,"Rare","Mitsuhiro Arita"
"ecard1-48","Gengar","Pokémon","ecard1",8.87,"Rare","Yukiko Baba"
"ecard1-49","Golem","Pokémon","ecard1",3.74,"Rare","Aya Kusube"
"ecard1-5","Butterfree","Pokémon","ecard1",18.32,"Rare Holo","Sumiyoshi Kizuki"
"ecard1-50","Kingler","Pokémon","ecard1",1.44,"Rare","Shin-ichi Yoshida"
"ecard1-51","Machamp","Pokémon","ecard1",4.96,"Rare","Shin-ichi Yoshida"
"ecard1-52","Magby","Pokémon","ecard1",3.3,"Rare","Mitsuhiro Arita"
"ecard1-53","Meganium","Pokémon","ecard1",3.04,"Rare","Kagemaru Himeno"
"ecard1-54","Meganium","Pokémon","ecard1",2.17,"Rare","Hajime Kusajima"
"ecard1-55","Mew","Pokémon","ecard1",9.71,"Rare","Hajime Kusajima"
"ecard1-56","Mewtwo","Pokémon","ecard1",11.28,"Rare","Kimiya Masago"
"ecard1-57","Ninetales","Pokémon","ecard1",4.8,"Rare","Atsuko Nishida"
"ecard1-58","Pichu","Pokémon","ecard1",4.5,"Rare","Atsuko Nishida"
"ecard1-59","Pidgeot","Pokémon","ecard1",2.9,"Rare","Tomokazu Komiya"
"ecard1-6","Charizard","Pokémon","ecard1",133.98,"Rare Holo","Hiromichi Sugiyama"
"ecard1-60","Poliwrath","Pokémon","ecard1",3.82,"Rare","Yuka Morii"
"ecard1-61","Raichu","Pokémon","ecard1",4.71,"Rare","Atsuko Nishida"
"ecard1-62","Rapidash","Pokémon","ecard1",3.46,"Rare","Kagemaru Himeno"
"ecard1-63","Skarmory","Pokémon","ecard1",2.86,"Rare","Kimiya Masago"
"ecard1-64","Typhlosion","Pokémon","ecard1",2.74,"Rare","Hiroaki Ito"
"ecard1-65","Typhlosion","Pokémon","ecard1",4.77,"Rare","K. Hoshiba"
"ecard1-66","Tyranitar","Pokémon","ecard1",9.99,"Rare","Kimiya Masago"
"ecard1-67","Venusaur","Pokémon","ecard1",4.99,"Rare","Atsuko Nishida"
"ecard1-68","Venusaur","Pokémon","ecard1",36.07,"Rare","Shin-ichi Yoshikawa"
"ecard1-69","Vileplume","Pokémon","ecard1",1.73,"Rare","Miki Tanaka"
"ecard1-7","Clefable","Pokémon","ecard1",18.01,"Rare Holo","Kagemaru Himeno"
"ecard1-70","Weezing","Pokémon","ecard1",3.65,"Rare","Hajime Kusajima"
"ecard1-8","Cloyster","Pokémon","ecard1",11.96,"Rare Holo","Kyoko Umemoto"
